"pop_data.age";"household_id";"hub_id";"community_id";"community2_id"
63;983;1395;10;10
57;147;1612;28;2
70;1370;0;49;40
42;1564;976;48;48
7;10801;222;18;18
76;2230;0;16;16
14;2671;246;49;49
68;2464;0;40;40
37;10031;1357;49;31
73;7173;0;14;50
32;7042;582;31;31
80;3288;0;42;6
44;11010;0;21;48
60;2101;0;38;7
37;1248;1495;26;19
42;8456;1134;39;39
47;8851;0;9;29
32;10362;0;6;6
10;8971;229;36;47
5;3066;214;40;32
49;8452;0;30;2
55;8002;0;46;34
9;5157;220;29;19
30;9472;0;36;36
15;3049;246;36;36
21;8416;0;38;24
5;8856;206;6;30
15;8739;253;6;42
22;3050;0;32;4
42;5170;381;30;17
20;3535;306;24;21
12;10474;254;17;30
19;4183;1403;4;45
39;10860;736;49;35
48;3986;1307;47;47
66;8796;0;17;6
47;10059;1454;6;6
18;2439;290;39;39
57;8016;0;40;40
24;2138;306;38;16
26;1753;1466;23;22
27;12862;680;50;14
68;1612;0;6;6
22;1779;651;40;40
3;14889;209;10;10
46;11948;1082;3;10
16;7877;254;24;38
15;10209;252;46;34
31;4546;0;6;6
20;12882;255;40;49
4;10191;205;18;50
54;6290;1516;26;26
2;14248;24;26;26
17;8699;251;42;39
45;11857;0;26;19
1;9559;0;45;45
68;11705;0;46;46
8;2589;233;18;50
56;4902;0;21;38
11;14676;220;7;18
6;13340;236;45;14
45;5887;0;16;16
21;2668;0;25;25
35;5016;0;14;45
45;677;0;15;15
35;307;0;19;11
43;4010;1390;12;8
12;5624;248;16;7
42;9026;0;11;11
44;3967;1122;10;13
59;10312;1488;26;26
22;15438;1113;42;30
3;3492;216;28;33
46;12130;0;5;5
37;13517;1113;17;15
11;14474;218;43;43
21;8999;305;23;2
43;9345;1604;6;17
20;10760;1142;3;13
12;10852;252;29;26
24;15051;306;38;38
40;10599;613;47;47
55;1299;0;43;43
59;1119;0;26;19
60;3621;575;47;4
41;1290;1566;7;18
27;11512;508;40;40
68;2625;0;6;42
14;15790;252;2;46
48;5478;0;40;40
37;8725;1609;42;39
27;6000;1463;37;37
0;429;61;20;20
1;9083;0;2;23
10;8107;221;25;25
23;13906;1509;6;6
47;11388;0;26;9
2;4595;0;21;21
58;6586;508;40;40
5;14868;211;26;26
68;969;0;42;39
37;7538;746;26;19
6;14462;245;32;4
34;918;534;6;6
3;4227;193;3;3
41;13908;1038;42;42
19;11948;1200;27;27
22;4635;308;49;35
52;15033;1357;45;4
55;6882;668;21;20
43;12247;1031;43;43
25;9855;679;32;13
56;6181;0;42;15
16;8040;252;7;24
19;1410;311;6;6
53;2541;0;42;42
45;1698;312;42;6
50;1746;497;6;6
2;5489;188;45;45
18;6942;1357;3;3
29;11721;1366;23;23
59;1933;0;30;34
1;4413;89;17;6
52;3098;0;26;26
41;13307;1161;35;49
22;10783;0;46;46
68;4769;0;11;37
18;481;255;40;49
11;2740;223;25;25
43;5103;0;49;49
70;11650;0;18;21
12;2259;251;29;29
9;6825;225;47;49
24;7499;1520;17;17
24;12605;270;28;12
36;15379;0;38;25
56;8010;0;45;45
30;12900;1003;36;47
21;1903;298;41;41
0;711;0;47;4
59;1257;0;19;19
13;12258;248;16;8
64;1198;658;21;24
55;11634;0;47;41
45;2604;611;41;47
46;14910;0;32;10
21;2138;0;16;16
18;4084;260;47;24
26;3178;1452;11;43
18;11363;710;25;21
62;1677;0;13;35
12;3950;246;17;17
39;14145;1288;43;27
64;9839;0;41;25
22;347;291;35;40
44;5058;470;16;16
39;6669;0;43;3
14;10190;246;46;2
86;4209;0;9;26
38;15123;0;32;3
25;8646;1279;24;24
4;7179;192;44;2
66;13096;0;26;26
31;13117;590;16;7
24;9828;1409;9;14
9;4088;238;21;18
20;606;302;6;17
8;2762;241;26;9
13;13523;248;21;24
0;10018;0;40;40
87;13174;0;28;28
54;9881;693;7;38
36;11704;0;38;38
42;5783;1283;20;7
3;2219;207;42;39
53;4037;1622;21;21
5;6656;202;45;18
18;13737;0;5;42
15;3963;254;26;19
29;12227;1388;42;42
49;9042;834;23;46
5;6979;197;26;26
29;3104;736;13;13
53;8979;704;21;21
58;2235;383;35;49
40;3894;512;22;34
53;5801;1041;14;45
6;7837;225;16;18
65;9372;0;8;8
47;15854;583;49;40
11;7570;237;41;47
5;2769;205;38;38
70;12944;0;22;22
17;3933;248;19;43
37;921;1516;26;29
12;14130;251;5;33
4;729;200;49;49
1;7289;143;41;41
49;9683;0;40;40
51;4379;0;30;17
5;843;216;33;28
10;3528;241;45;18
31;635;1488;37;19
53;5733;561;49;40
53;5707;1366;15;15
2;13560;32;42;42
11;5911;233;37;37
34;5900;1340;26;11
7;9013;238;49;49
0;7024;12;17;30
38;11504;0;35;49
71;2367;0;19;11
53;13621;1063;20;20
44;6250;1213;24;24
16;3719;247;20;20
14;14900;252;48;48
28;7241;466;12;25
25;7032;996;31;31
6;297;229;18;50
68;6363;0;21;24
46;7832;1098;49;49
65;10611;0;17;30
43;2549;1504;19;43
30;3086;447;3;10
17;1684;254;12;41
36;6677;1245;47;35
53;10610;1504;11;26
3;13961;211;13;13
11;13874;229;38;21
59;4798;447;26;26
32;7024;1679;30;30
3;15319;202;23;23
21;8168;291;13;27
50;13175;1500;46;46
47;9620;695;10;10
28;854;0;6;39
51;14567;1558;34;23
41;6931;1041;4;4
24;12403;0;46;46
49;10616;466;41;41
14;349;251;6;39
50;10211;1288;11;11
16;4714;247;3;10
13;6846;252;10;10
22;432;1519;38;24
12;3481;248;43;11
21;13084;0;29;29
0;873;0;7;7
15;10641;1524;17;17
21;8921;268;22;22
36;6512;1482;32;35
20;9471;269;6;6
10;9277;237;12;12
35;4636;1581;7;24
8;7631;225;40;40
14;14650;246;6;6
19;3914;1433;46;34
55;5706;0;23;30
21;6701;0;14;14
6;14963;222;46;2
1;10749;0;4;4
40;9370;522;3;10
34;96;955;23;23
17;14437;252;24;38
17;13935;248;15;15
52;13473;1409;47;25
76;8337;0;41;41
56;7758;0;39;42
40;221;1683;48;48
41;10132;1581;21;38
29;15441;1106;44;23
8;11165;232;39;42
71;823;0;35;35
29;5728;1601;4;4
46;6442;0;45;45
16;11061;246;21;21
21;13331;1161;18;18
47;5002;0;38;38
8;10457;233;19;26
7;14598;230;15;39
32;8153;577;21;38
6;3605;223;35;35
37;932;823;26;26
50;12677;520;49;49
16;12421;252;6;6
56;11440;0;17;17
74;3417;0;46;2
29;13499;0;17;17
49;15149;996;2;46
40;7469;0;26;26
63;5700;0;6;6
0;14933;0;49;35
14;13652;250;25;25
75;10609;0;39;5
63;5359;582;36;49
46;4604;1578;43;43
80;13576;0;37;11
18;8847;267;29;9
30;12283;1520;17;17
23;1249;301;35;40
42;11377;1134;42;5
5;9013;196;32;35
23;12171;271;7;7
64;11054;1606;24;18
31;12752;1196;21;24
82;2623;0;7;8
45;11335;1028;29;9
7;14077;219;6;17
59;11467;0;39;6
23;5560;291;25;4
35;3160;945;34;23
76;10293;0;31;36
24;2171;0;17;17
62;8472;1141;19;37
60;2533;717;10;4
28;9167;410;21;48
69;10903;0;47;36
62;82;0;4;18
23;1239;1213;12;25
32;14777;834;38;48
41;8881;1134;39;42
46;9379;0;3;3
27;12935;0;21;24
84;12112;0;46;34
36;12729;838;47;48
55;5641;0;10;10
57;1042;585;42;17
72;13348;0;10;13
27;6091;834;46;2
24;7551;370;11;11
42;1796;1331;49;49
2;13165;181;32;10
19;15756;308;35;49
76;9209;0;39;6
42;12139;1369;2;44
45;4747;583;49;49
44;8588;634;18;21
20;15389;311;36;49
52;1151;603;26;9
31;4967;0;4;47
24;5625;309;31;31
22;3365;294;37;11
0;14704;70;48;48
21;13818;293;14;14
21;8298;0;28;33
21;10989;1223;4;45
48;2170;1099;6;6
33;15885;1186;40;35
65;15;0;43;11
30;11678;1499;21;21
11;287;235;32;49
80;14548;0;35;49
65;15671;0;49;40
56;15922;770;21;21
10;5580;242;21;20
50;15774;0;30;30
22;6443;294;26;26
33;15243;0;40;49
14;2430;246;48;25
59;14195;1516;4;14
5;11882;208;17;17
48;6061;1357;35;35
7;13164;225;40;49
1;10814;67;42;6
18;4695;304;3;3
5;4025;199;15;6
4;9260;212;6;6
16;15478;251;33;28
25;8146;1413;35;40
45;13135;1575;8;8
2;8411;48;24;48
46;5090;1485;47;25
4;1979;205;50;18
28;9342;524;30;34
56;11777;0;10;10
13;3724;251;15;39
19;1350;548;44;44
46;13648;1452;21;21
24;1128;1394;17;17
40;7416;584;6;6
61;9124;466;24;21
49;15073;1463;11;19
5;7471;215;17;6
16;4082;254;26;26
45;12797;1082;10;29
55;13109;0;13;10
39;11830;1041;26;26
21;4818;1482;37;37
14;3241;252;31;31
62;15331;515;16;38
21;7394;289;21;21
12;1568;246;40;40
3;9370;202;3;10
48;4841;1357;8;8
52;12240;0;42;42
24;13563;296;24;38
53;11456;524;23;23
34;6267;834;44;44
29;11157;1489;21;16
30;5239;0;11;37
34;13936;534;3;3
15;12610;254;36;36
82;215;0;43;11
5;12433;214;38;38
38;11379;1113;42;5
67;15696;0;21;21
28;5240;0;9;9
56;4179;0;5;23
8;10208;225;47;36
14;5398;253;44;41
43;13901;895;6;42
64;9196;0;8;8
59;4619;612;36;49
63;14135;0;23;17
48;14650;1113;6;39
43;12754;0;35;49
23;5040;0;26;26
25;3132;479;2;2
11;8352;233;26;26
59;1958;0;8;8
31;2398;0;34;23
56;9649;0;6;17
18;9062;301;47;35
21;13879;370;26;26
27;8804;417;6;6
40;12390;0;10;14
71;12963;0;3;3
42;220;0;30;30
28;14209;983;49;49
8;3921;224;11;11
36;14196;1463;11;1
74;6681;0;26;26
37;7828;425;36;36
80;15165;0;8;20
1;5174;14;17;17
44;876;1482;19;19
15;6996;248;42;6
70;8925;0;39;42
32;7704;0;20;16
37;7970;727;21;21
52;10082;1425;32;3
35;13867;0;14;29
24;13467;276;3;43
19;53;0;26;19
16;4248;248;40;40
51;6487;444;10;10
18;12664;1516;50;45
15;12276;251;14;14
4;8117;206;32;32
10;7407;231;49;35
4;4520;208;42;39
50;11996;1352;49;32
11;441;227;16;20
28;14990;0;42;39
9;10425;239;33;28
72;13300;0;42;42
41;7096;1366;2;23
4;4008;203;20;20
20;5526;438;17;30
41;2188;1530;23;46
19;10477;1366;2;23
41;8932;1114;24;7
51;6903;1213;5;5
48;9652;0;24;24
41;1981;0;3;27
8;367;239;36;22
19;11789;302;40;40
56;15789;1279;21;21
23;13367;1113;39;6
64;15030;0;35;49
33;2663;1535;32;32
23;15620;1306;42;39
42;5311;1206;41;41
46;5110;1503;19;19
51;7667;515;24;24
68;9142;0;19;26
18;2638;278;41;41
31;1822;700;36;36
23;2017;294;43;43
25;517;1065;12;25
6;2603;225;4;14
9;2591;229;35;40
30;826;1357;49;40
16;1767;252;24;21
18;5102;863;14;14
6;14850;232;17;22
7;10670;224;19;43
41;13526;1399;21;25
13;15555;254;24;7
55;3424;0;16;18
65;13475;0;10;10
42;8993;524;41;33
57;986;0;24;38
72;14710;0;6;6
15;3782;246;13;27
40;9686;0;42;42
29;2739;1513;6;39
66;3315;0;21;24
12;14587;246;36;36
30;12796;1568;40;40
53;2792;1021;20;16
22;4237;301;35;47
56;15922;0;38;21
9;6299;220;19;37
55;3892;520;40;49
23;13662;0;11;19
68;10172;0;24;21
54;279;0;17;6
40;1503;420;39;39
36;3982;0;49;49
42;15064;1213;2;44
23;4512;283;26;26
28;6892;1609;42;42
20;6623;308;40;35
61;6680;509;35;49
15;803;246;4;45
54;14261;1530;22;30
8;132;220;14;14
38;805;1357;21;16
36;6491;544;21;24
46;2965;1365;30;30
3;5186;204;10;29
55;1242;1015;39;39
43;3706;1480;28;28
42;15614;978;37;11
47;7831;789;49;32
77;6103;0;41;28
77;13538;0;10;29
33;14179;1369;20;7
44;7877;0;24;24
51;9813;313;49;40
73;15397;0;49;49
84;8540;0;6;42
59;1917;0;36;31
33;7631;425;40;40
46;4060;1134;28;5
17;12195;252;11;37
81;6387;0;13;35
53;3822;1369;7;38
56;13863;313;15;6
8;3039;218;10;10
18;4410;276;18;18
13;198;252;45;45
49;11408;1568;49;40
40;9259;1646;42;6
18;9671;597;35;32
39;4327;0;6;17
47;6887;1270;46;46
19;11396;309;47;47
28;4304;546;35;49
24;7382;309;40;40
40;1312;1406;15;39
25;9990;736;35;35
20;11571;0;3;3
65;3861;0;19;11
45;13547;1466;2;2
45;9226;0;11;1
11;15409;222;5;42
11;5846;222;6;17
12;4867;246;14;14
33;15443;1357;35;49
48;9331;983;49;40
18;14810;263;27;27
39;11238;1390;28;12
54;6988;1292;14;14
78;7404;0;16;20
57;1669;0;21;21
13;6591;254;7;20
14;12871;251;46;46
31;11258;1307;35;40
13;13355;246;2;23
32;12769;372;30;42
72;8494;0;4;45
50;4436;1482;19;37
42;12286;576;25;41
56;2449;1687;47;36
5;11810;198;9;9
28;13060;0;23;23
35;2304;893;44;31
72;7613;0;22;46
32;1791;1543;47;48
61;219;0;6;6
23;12116;0;17;6
10;9528;237;41;48
55;11359;640;9;29
18;1206;0;39;39
31;7653;1110;47;25
49;10017;731;46;46
65;10586;0;33;28
13;15591;252;19;37
5;6055;211;19;26
32;2110;1181;45;14
35;14084;579;12;12
72;12772;0;42;42
40;4506;765;31;31
6;15750;217;13;13
74;6854;0;12;48
28;11361;363;48;25
10;3802;240;5;28
62;1976;1357;35;47
51;6792;515;20;16
43;6637;0;41;41
7;3492;231;33;33
49;6;685;48;8
10;13228;238;21;21
3;7739;207;12;12
55;11219;0;25;41
34;6183;0;13;35
35;10204;1041;50;45
40;2980;417;24;24
39;12941;1357;35;40
5;14398;194;49;40
55;14158;0;49;35
34;3705;1331;48;47
0;3947;149;40;49
14;12082;247;13;32
13;12368;247;47;47
16;11409;246;46;46
44;11029;1144;38;21
15;2448;252;42;42
45;13502;1306;15;15
26;6894;1129;8;16
34;3605;0;35;35
55;364;1366;2;2
33;11288;1134;34;34
15;6997;247;49;40
22;497;419;29;29
11;3612;224;26;26
41;9399;1478;28;2
72;3075;0;45;50
48;2689;603;26;9
11;2333;225;47;35
31;10911;313;6;17
65;14182;0;5;28
26;7344;467;2;46
64;13093;0;16;20
4;1551;210;28;44
17;3026;251;5;5
34;5532;732;6;42
54;14716;1413;40;40
12;8928;252;6;6
11;6248;232;15;6
16;9094;246;4;4
4;3105;192;36;36
52;7926;1366;23;23
30;5163;0;40;49
26;15408;1622;24;24
6;7139;221;21;21
16;3171;246;40;49
36;6761;0;4;32
18;10894;294;19;19
44;8901;1413;40;40
63;10314;0;10;32
66;7592;0;10;10
19;10522;296;42;6
50;14657;1399;20;16
54;6443;1482;19;26
2;10111;64;46;46
14;4840;251;6;42
2;13762;172;2;44
43;14269;0;9;29
44;6175;1652;22;44
38;6512;0;32;32
23;9178;0;28;28
2;8559;16;48;25
36;8694;1369;24;24
19;15189;260;31;36
13;13725;248;49;49
88;11890;0;47;31
20;3045;296;30;23
28;7344;0;23;46
48;5971;1495;37;37
67;3315;0;24;24
37;1552;688;9;29
36;4349;1659;26;26
63;11845;0;42;39
33;1922;784;39;42
52;15921;0;38;21
59;9429;0;35;4
33;3468;0;41;25
69;6726;0;6;6
15;15209;248;31;31
2;453;89;17;6
36;6743;1105;40;40
0;7868;145;31;31
8;14097;236;31;31
42;9097;1655;38;21
60;9410;0;20;7
47;9029;1292;14;14
25;4513;417;21;21
8;6647;222;40;40
14;1416;246;35;40
34;10430;664;36;36
9;3229;231;44;28
42;14462;725;4;32
3;11635;212;3;3
19;11877;302;2;2
40;11887;313;17;30
21;5175;1516;29;29
5;11572;216;24;21
2;10630;0;47;4
1;9199;0;45;4
67;9725;0;22;30
48;953;694;48;48
19;13854;0;40;49
33;8228;1369;48;21
52;8081;1113;39;39
49;4955;1376;3;27
48;690;1068;35;35
12;6880;252;39;42
62;4266;0;9;9
45;1120;1161;40;35
1;12381;179;48;47
12;11270;249;31;31
19;2345;271;16;38
64;10686;0;41;47
37;11452;0;24;21
48;14017;1113;46;23
15;14494;252;9;9
52;15238;0;26;26
72;3458;0;26;26
52;12037;1671;25;25
28;8934;1046;15;39
17;6798;249;24;21
64;6305;0;40;40
54;2441;541;42;39
79;7232;0;23;34
27;10978;1241;8;16
21;1294;274;38;21
39;7010;1113;42;6
59;14436;929;45;45
59;2878;1543;48;21
11;11210;234;17;17
33;6301;491;39;42
9;14256;227;21;38
45;6265;584;42;39
42;6117;613;20;20
60;13029;1080;17;6
60;9839;0;41;12
59;11609;378;50;50
19;11231;656;17;6
5;12699;203;3;13
66;13109;0;32;32
58;8171;0;30;17
10;795;219;30;6
5;4506;0;31;31
50;2452;1500;22;31
47;9975;0;50;7
24;4486;295;28;33
20;10763;278;48;12
80;13388;0;49;40
13;9186;251;46;23
38;7381;784;42;42
58;12295;0;30;30
17;11490;246;36;49
55;3870;0;27;27
16;15389;248;36;36
33;12263;431;47;47
44;12019;1357;38;21
23;7502;282;5;5
15;6691;250;32;3
49;1623;937;24;21
26;6943;675;14;45
15;11799;248;43;10
12;639;248;7;20
6;4303;228;19;19
34;13310;1097;26;9
41;13564;1488;26;26
57;9064;0;35;35
26;10398;1165;18;4
17;2838;253;15;6
5;8780;203;28;12
8;2433;228;11;37
4;8965;210;30;17
12;11986;250;15;15
8;6397;219;17;17
47;15732;915;28;44
6;13700;236;25;47
27;1000;1567;43;11
69;6105;0;39;42
19;4621;311;44;46
34;1924;1320;7;7
48;1762;976;41;12
41;8084;717;7;24
15;2448;251;42;42
34;6599;524;30;17
54;1512;524;6;6
16;8678;248;50;50
65;11773;0;36;36
51;3877;1106;22;46
29;8957;1306;15;42
9;9417;226;40;49
10;10659;229;23;23
0;5078;74;3;27
37;8866;1516;26;19
21;11756;310;38;38
37;51;1357;49;49
63;3599;0;35;40
16;8430;251;39;6
0;11042;128;33;33
4;8944;195;27;43
70;13436;0;17;6
13;13976;249;48;25
41;10408;829;38;16
11;7598;241;32;3
47;15910;1413;32;49
39;15043;704;26;19
5;6768;204;29;10
53;15828;1095;36;31
29;15105;1021;38;21
19;11515;689;26;19
3;2767;214;6;6
2;2650;0;49;49
39;8013;763;38;24
44;6166;1516;4;14
73;7637;0;32;10
49;10693;756;2;41
23;13384;262;31;36
22;4319;1213;12;48
16;3722;246;13;35
18;8774;0;31;36
10;4950;220;29;29
14;6617;250;20;38
15;12871;246;2;46
25;12760;0;19;26
19;659;0;49;49
9;8121;239;47;36
61;1703;1102;50;45
4;9522;209;24;38
81;8351;0;13;35
2;7627;189;49;49
38;1686;0;26;26
82;5546;0;10;10
2;510;0;19;37
44;10154;736;31;47
51;4428;582;46;34
25;1128;0;6;17
34;988;1053;42;39
13;144;249;38;7
62;4093;0;23;2
32;15482;0;14;14
49;7341;1403;4;45
49;9130;0;26;9
17;1071;254;21;48
44;12402;1270;33;33
12;7385;248;1;1
27;7398;1499;38;38
5;2107;193;26;29
1;6452;0;31;31
23;14689;460;19;11
67;6467;0;31;41
13;7236;254;42;6
27;11652;764;21;24
53;2680;1402;42;5
44;9536;1197;21;21
17;15900;253;31;31
38;13827;438;15;42
25;2465;1098;40;40
70;10153;0;11;11
35;1667;0;23;44
43;353;999;31;47
40;1633;0;13;13
21;6757;285;6;17
29;3160;996;23;46
35;2064;855;47;47
16;3435;253;6;6
10;12794;227;21;21
2;2330;0;30;23
56;2011;1556;9;9
61;5636;0;19;37
78;5857;0;16;38
17;15581;251;6;42
41;5854;0;26;26
4;14267;216;6;42
12;1528;251;28;28
57;1295;351;37;11
61;15201;1390;50;18
29;1487;577;32;32
54;7302;656;6;6
27;13463;1543;23;30
64;3380;0;9;19
29;3192;0;42;42
21;7176;541;38;38
36;7178;1504;24;24
76;1950;0;32;32
82;9535;0;44;44
60;8787;0;49;32
37;291;1612;2;2
47;15708;1292;29;29
50;8068;1333;21;20
40;11728;0;3;3
30;6860;0;26;29
13;772;250;3;13
43;4795;1500;36;31
57;13834;0;19;26
32;2147;999;10;3
41;15270;1210;18;18
14;1610;253;35;35
22;6915;1430;49;40
66;15575;0;38;16
29;2107;0;9;9
0;8790;0;19;19
17;15824;251;42;42
19;4970;297;35;49
24;8787;969;49;32
54;9444;517;32;10
26;4456;313;17;30
46;13574;0;31;44
53;9222;595;36;36
47;1747;1369;38;38
29;10886;664;40;40
25;6239;0;30;17
46;2191;603;19;26
6;2051;236;42;42
4;3191;205;24;18
41;6880;1022;6;6
15;9921;246;49;49
14;7889;254;21;21
50;11461;1457;42;15
49;10168;0;15;15
8;2053;225;29;14
4;1309;200;23;23
71;6315;0;6;6
47;5102;1041;14;45
60;6728;1331;32;32
11;2758;219;15;6
33;14838;0;3;3
62;12594;0;7;16
47;12098;585;17;6
4;10026;214;36;36
33;9465;1651;39;42
71;7623;0;2;46
61;14770;1627;23;46
18;5116;300;46;22
53;5640;560;27;3
30;7314;1148;21;38
10;9357;218;9;10
30;3430;1275;1;1
1;3581;0;48;21
67;10653;0;14;45
15;7945;253;11;11
49;8157;1413;49;35
19;15066;260;21;38
34;7589;644;35;47
2;795;119;17;6
10;9932;229;2;46
51;2557;1041;45;14
63;7665;0;38;20
82;3623;0;49;49
9;1696;217;43;43
19;6617;0;20;20
29;14378;598;48;12
2;2380;0;31;31
25;1337;1253;32;32
9;14371;224;7;20
53;3170;0;24;21
41;472;469;4;4
47;14712;518;24;24
37;2787;313;17;17
54;12901;1288;43;1
38;14406;1571;49;35
24;1512;0;6;6
12;12501;254;38;21
63;2678;0;26;26
35;10460;411;48;47
32;9706;1376;27;3
5;13536;216;8;20
2;10954;76;24;38
54;7375;515;20;20
49;6395;1120;30;17
1;12195;0;37;11
40;855;602;42;42
50;11364;417;24;24
22;6251;0;15;6
44;2826;1264;3;3
27;7942;1054;35;32
22;10810;265;42;42
35;10310;1615;45;50
31;2897;1581;21;24
29;13687;578;25;25
21;5759;1405;35;40
37;10228;365;4;4
36;7089;1463;37;37
17;5964;246;18;21
13;2272;251;6;6
67;7688;0;48;25
6;6258;229;41;25
48;9324;1298;38;38
64;10970;0;35;40
35;8951;0;11;19
25;1278;1509;46;44
41;10918;438;39;15
56;2077;996;12;12
54;6920;1307;49;35
33;15328;1024;45;47
0;8269;80;47;47
35;14448;956;29;29
21;1699;313;6;6
56;13696;0;29;14
40;12801;0;46;46
3;15147;202;24;24
4;8869;209;38;21
20;7392;0;40;35
13;6058;251;2;2
7;7781;238;35;35
44;4516;0;32;4
17;13466;253;15;17
16;5341;540;21;24
46;11221;1553;10;10
31;5472;0;9;26
7;13203;222;47;45
46;11969;588;41;12
40;12701;1134;42;39
2;14937;94;46;30
49;10854;1369;4;47
44;10075;0;47;47
23;845;515;16;8
31;10774;826;16;16
34;9809;359;3;27
46;5316;1173;43;19
17;11549;248;31;31
4;13540;194;49;49
42;964;1161;36;36
42;2120;1357;30;30
55;8046;466;20;21
8;3425;243;42;42
17;185;252;6;6
25;10741;1491;30;23
30;10453;0;30;22
22;9072;303;24;21
28;15808;1098;20;38
49;4071;480;17;17
24;4259;309;40;40
72;13533;0;46;46
47;8697;0;26;26
24;10458;0;40;40
57;4278;1482;14;14
40;8568;313;39;39
53;290;0;49;36
40;7401;0;6;42
53;14979;404;37;11
24;12675;311;15;15
11;5445;237;12;25
12;7354;252;2;46
68;2086;0;38;38
3;8975;216;12;28
64;12266;1477;42;42
21;15836;916;35;47
40;8921;0;34;30
4;7324;215;23;23
43;9156;996;2;2
49;15654;1369;24;21
54;11952;0;26;26
45;6623;789;49;49
55;3327;0;46;46
42;9382;460;26;11
1;8644;168;46;2
53;12830;717;40;40
50;8714;1452;43;27
37;7099;607;21;21
4;7574;209;18;18
12;7184;254;43;43
30;12124;0;24;7
44;13057;0;30;30
11;10198;222;42;5
17;3230;246;47;31
22;6031;337;1;11
61;891;0;6;39
17;1102;251;17;30
21;3904;261;30;30
16;15879;246;40;40
30;644;1249;19;19
68;1595;0;21;24
25;10450;1329;38;16
58;6545;541;42;42
22;12984;299;21;21
3;5066;200;49;49
15;6434;249;7;7
64;3457;0;24;24
18;13136;303;34;44
59;9690;1605;43;26
14;8023;248;6;15
54;10064;1041;14;45
40;5598;448;40;40
34;13748;856;6;6
10;11110;222;21;24
16;5303;246;32;4
51;12062;1436;7;18
0;893;0;21;24
4;8748;196;11;11
15;8586;246;49;49
18;10031;1548;47;47
26;14913;343;27;27
23;9183;263;26;19
75;4844;0;14;29
7;89;226;35;49
25;14055;0;37;37
14;6278;254;4;45
70;2440;0;17;17
33;1342;1543;2;2
76;10534;0;49;49
59;6783;1622;21;24
48;14721;0;43;1
58;5581;1274;21;21
13;15050;248;44;44
38;12839;619;8;16
63;15283;1160;13;13
42;11712;0;17;6
61;9804;0;40;40
1;7733;0;20;21
5;15752;193;47;4
3;6947;203;3;13
3;14879;196;30;46
0;4218;178;5;39
46;11937;0;38;38
15;6261;254;49;40
20;14048;263;19;19
48;4123;1237;5;5
79;10788;0;2;2
61;2093;0;21;21
69;2075;0;25;25
6;9294;226;40;40
48;10537;1388;42;42
30;13336;0;42;42
28;14088;1134;42;5
18;13031;309;21;21
2;4164;191;41;25
46;12499;1279;21;21
66;9520;0;42;6
13;1343;251;14;29
13;2326;248;20;20
45;14086;1441;4;47
36;9711;747;44;28
68;12891;0;11;11
17;10441;248;6;42
68;9495;0;42;42
8;13032;218;19;19
12;11933;252;3;3
15;2638;254;12;41
39;3872;515;38;38
10;14628;219;42;42
30;2725;1369;16;20
16;13224;246;40;49
47;2439;0;42;42
42;1498;0;18;18
6;8219;228;19;11
46;15117;1463;11;37
33;2504;736;14;14
44;11848;923;47;24
27;446;906;42;39
14;202;251;17;17
28;8647;0;8;8
30;10191;0;18;18
44;7934;863;50;18
29;9159;508;33;33
69;8020;0;37;19
16;3653;253;27;43
29;13783;603;19;26
41;5823;1443;11;43
72;12545;0;21;24
17;5465;252;8;25
0;5534;97;44;44
21;11655;272;21;38
54;10622;658;20;20
35;9169;1041;50;14
11;9847;229;24;24
32;9650;996;23;30
18;6524;276;21;21
44;11494;855;9;29
43;4899;0;12;12
9;6800;239;14;14
61;11489;0;42;6
54;7955;0;12;28
82;6017;0;40;35
37;1794;1433;47;31
2;12794;0;24;24
31;8899;1355;14;50
50;12111;1641;46;2
16;4147;248;26;26
71;6177;0;23;34
26;13204;0;35;35
50;8486;584;39;42
33;10688;1516;4;4
67;3901;0;8;20
20;1256;283;40;49
70;5023;0;25;47
14;7632;247;38;38
2;888;65;13;13
59;3216;0;29;29
29;4083;1516;9;26
17;11156;254;26;9
53;2430;504;21;21
10;4808;224;20;20
30;6961;1131;27;13
61;3240;0;42;42
50;1360;1504;19;26
45;15754;417;21;21
52;9770;1213;25;12
49;9880;1426;50;50
59;3412;0;36;49
26;14858;400;17;6
19;7344;260;2;34
37;14097;1518;31;36
17;11076;246;3;43
39;8406;0;12;12
45;2039;1435;36;36
47;11562;1082;29;45
33;8966;1113;42;42
28;8556;0;35;49
60;8485;1355;7;50
43;1632;430;28;28
72;10184;0;17;6
9;14948;220;49;47
15;7094;251;39;39
37;11612;1622;16;7
43;4059;0;20;38
3;2856;198;19;11
21;3310;311;6;6
3;8420;210;33;28
25;12673;999;32;3
31;10448;1362;49;36
30;8589;597;35;35
5;7916;199;15;6
49;11040;1369;49;49
27;9444;0;10;3
51;11426;1307;49;35
62;4100;1142;32;10
68;3844;0;35;49
55;5605;1190;15;17
57;3698;1182;6;6
56;7878;0;41;25
23;10116;307;7;50
13;4937;247;4;4
46;825;612;47;31
12;8280;246;5;23
0;8316;0;24;21
11;3217;242;41;41
2;14624;61;16;16
17;763;252;26;26
47;14951;1439;17;17
33;6618;609;12;12
32;15408;417;21;21
60;14799;0;10;10
18;5436;0;42;42
19;1888;286;43;19
20;10082;0;32;32
74;13074;0;27;13
47;2873;425;36;36
28;10625;1023;42;39
52;3108;1041;50;50
